article;lang
Βαμπακά ;nothern
 Κύρ καθηγητά έκαμιν αλάθουν του πιδί Να του σ χουρέστι δέν ταρθεί ξανά;nothern
στου μάθημα στα γιρμανικά ;nothern
Κι ικεί σώθκιν η ιστουρία κι ιγώ γύρσα πάλι στ αγγλικά Πέντι χρόνια πάινα;nothern
αδουκιούμι κι τουν πέμτου του χρόνου γίνγκιν ένας διαγουνισμός για υπουτρουφία ;nothern
Ου πρώτους τα πάινιν ένα ταξίδ τζιάμπα στου Λουνδίνου για να μάθ καλά τ ;nothern
γλώσσα για ένα μήνα Ήρθα δεύτιρους Πρώτους ήρθιν ου Ρούης τ Γκατζόφλια ;nothern
ου ψηλός που δούλιβιν ιτότι σν Ιμπουρική Τράπιζα τρανύτιρους απου μένα πέντι;nothern
χρόνια κι ακουλ τός μι του νέου τουν δάσκαλου τουν κτσό πούχιν αρθεί κι αυτός;nothern
απ τ Σαλουνίκ Γλέπτι στ αγγλικά ήμαν καλός Δέν ήμαν καλός στς δημόσιις;nothern
σχέσεις κι ν πάτσα ;nothern
 3 Η αρμιά;nothern
Του χαμπάρ έπισιν σά ντουβουρλίνγκα στου τζιαντέ δέν τανάχουμι αρμιά ;nothern
 Γιατί ρα ;nothern
 Ιά δέν έβαλαν πουλλά γκαρμπουλάχανα οι Βαν τσιώτ δις δέ βάν ν αρμιά στς;nothern
πουλυκατοικίις γιατι βρουμάει μπιζέρσαν οι μπάμπις να γαρδαλών ν λάχανα να τα;nothern
βάν ν στα καδιά κι νάρχουντι απ τ Σαλουνίκ να ν παίρν ν έτοιμ ν αρμιά οι νύφις;nothern
κι τ αξαδέρφια Κινών ν κι γιαπράκια τώρα στς λουκάντις χρήζ να στέλν ν;nothern
γιαπράκια κι στς φοιτητές όξου ;nothern
Πού να προυφταστούν όλ ιτούτ Έχουμι έλλειψ Πώς κι απου πού τα βρούμι;nothern
τόσ αρμιά για τόσα γιαπράκια ;nothern
Του πρόβλημα φάνγκιν ύστιρας απ τ Άη Νικουλά όντας ου κόσμους χιρνάει ν ;nothern
αραδάει απου πού κι πώς τα βρεί αρμιά για τα γιαπράκια τ Αυτοί που έβαναν ;nothern
μαναχοί τς ν έβαναν για τα θκά τς ακόμα απ τ Άη Φιλίππ Όσ δέν είχαν θκή τς;nothern
χίρσαν να τα βρίσκν σκούρα γιατι ρουτιούντας απτιδώ ρουτιούντας απτικεί δέν;nothern
ήβρισκαν ντίπ ;nothern
Έφκιασαν μιάν επιτρουπή απ λέτι κι μιάν κι δυό στουν Απουστουλίδη στου;nothern
Ιπιμιλητήριου Σύσκιψ στ σύσκιψ αραδούσαν να βρούν πώς κι απου πού τα;nothern
βρούν αρμιά ;nothern
Ένας καθηγητής πούταν μέλους απ του Ιπιμιλητήριου ήταν κι ψίχα Αούτους ;nothern
 Πώς λέγουντι ρα στα ιλληνικά τα γιαπράκια ;nothern
 Λαχανουντουλμάδις λέει ένας γραμματζμένους ;nothern
 Έ του ντουλμάς δέν είνι τούρκικ λέξ Είνι Έ τί καρτιράτι Σύρτι σην Τουρκία ;nothern
να βρείτι όσ αρμιά χαλέβτι ;nothern
Αυτό κι έφκιασαν τα ζαγάρια απ τα σούπιρ μάρκιτς Γκούγκλ ιδώια γκούγκλ ικείια ;nothern
βρήκαν ένα κϊαμέτ αρμιά έτοιμ να τς καρτιράει Μούνγκι που οι Τούρκ του;nothern
πρώτου λέτιρ οφ κρέντιτ πούστειλιν η συνιτιριστική τράπιζα σην Τουρκία για να;nothern
φουρτώσν ν αρμιά αγλήγουρας για να προυφτάσν τόστειλαν ουπίσου κι χάλιβαν;nothern
ιμβάσματα μιτρητοίς πρίν διώξν τς νταλίκις για ν Ιγνατία Ουδό ;nothern
Ώς κι αυτοί πήραν χαμπάρ απ μουφλιούζιψάμι Στουν πάτου τα βρήκαν κι;nothern
έφτασιν η αρμιά ιτότι π τ χράζουνταν κι έτσ ιξόν απ τα μιτρητοίς ιμβάσματα π ;nothern
ζαμπάκουσαν οι Τούρκ είπαν για να προυουθηθεί η ιλληνουτουρκική αρμουφιλία ;nothern
να στέλν ν κι πέντι τόν αρμόζμουν για του βράσιμου τζιάμπα ;nothern
 1 Η γκουρτσιά;nothern
 1 1 Του σπίτ b γιννήθκα κι τράνιψα ήταν ανάμισα στ Γιτιά τα Κατσ κάθκα κι τα;nothern
Μπουdανάθκα ;nothern
Ήταν σ μά στου φούρνου τ Τάσιου τ Πατιά κι άνdικρα π του σπίτ τ ;nothern
Νικουλάκ τ Μανdρέλα ουδός Γιουργίου Τιόλ αριθμός τέσσιρα Διξά μας απ του;nothern
δρόμου ήταν d Μπένdα ύστιρα τ Νιάκου τ Ούρδα παρακείθι τ Τιάλ τ Τιόλ ;nothern
τ Σύρπ τ Κουκαλιάρ κι όπους ξιαστουχήθκα τα φτάσου ίσια μι τουν ΆηΚουστανdίνου μι φαίνιτι Ουπίσου πτιμάς είχαμι τ Σάννα d δασκάλα τ μάνα τ ;nothern
Κουστανdούλ κι ζιρβά μας του σπίτ τ Χρήστ τ Τσιάρα τ μαρανgού Ου;nothern
Τσιάρας είχιν φύβγ απου χρόνια στ Σαλουνίκ κι του νοίκιαζιν ;nothern
Κι ιμείς στα νοικιαστά κάθουμάσταν Του σπίτ ήταν απ τς Λαβαν τσιώτδις ;nothern
δγιό αδέρφχια κι μνιά αδιρφή ανύπανdρ όλ Κι έτσ όπους είχιν τρείς θύρις;nothern
στου ν νουβουρό κάθουμάσταν ικεί μέσα δγιό φαμbλιές κι ένας ζουνdόχηρους ου;nothern
Βασίλτς τ Λαβαν τσιώτ b δούλιβιν μιρουκάματου σιαπάν στ αμbέλια Του Βασίλ ;nothern
τουν gαρτιρούσαμι ιμείς οι μκροί στουμ bάτου άμα σώνουνdαν τα γιουρτάσια να;nothern
σ νάξ ότ είχιν απουμείν ζ dραματζάνις να μας πεί του παραμύθ μι του bιάgαβου;nothern
του λύκου κι ύστιρα κοιμούμασταν ;nothern
 1 2 Μέστου ν νουβουρό μας ακουλ τά μι τουν ανανgαίου ήταν η gουρτσιά ;nothern
Τέτχιου τρανό δένdρου δέν ήταν άλλου σ όλ ν Gόζιαν ιξόν απ τα τρία στουν;nothern
Άη Κουστανdίνου ένας τρανός μαναχός τ δέ μbουρούσιν να ν ανgαλιάσ ;nothern
Τα κλουνάργια τς απιρνούσαν τζ Μπένdινας τ στινούρα κι έβγιναν ίσια μι ν;nothern
Ούρδινα κι του gαλdιρίμ Απ ν άλλ τ μιρά απιρνούσαν ουπάν απ τα κιραμίδγια ;nothern
Κατα την ανάγνωση της 20 11 2014 ο συγγραφέας άλλαξε τη διατύπωση ανάμισα ζd ;nothern
Γιτιά τα Κατσ κάθκα τα Μπουdανάθκα κι τ Τζαμάρα ;nothern
Στα κοζανίτικα τ Νιάκ ;nothern
μας κι έριχναν gόρτσα κι φύλλα ώς κι στα κιραμίδγια απ του bακάλ κου τ Μανώλ ;nothern
τ Δημουδγιά ;nothern
Κάθι Αύγουστουν ύστιρ απ τς Παναΐας τίναζάμι τα gόρτσα Του τίναγμα δέν;nothern
ήταν dίπ εύκουλ δλιά Αδουκιούμι πως απου ιτότι που καβαλίκιψα ν αυλή τζ;nothern
Μπένdινας πάτσα ουπάν στς παφιλαίοι απ τουν ανανgαίου μας κι γραπατσώθκα;nothern
ουπάν ζd gουρτσιά για πρώτ φουρά ώσπου να φτάσου ν ανιβαίνου σ όλα τα;nothern
κλουνάργια τς για να τνάζου κι τα ψηλότιρα τα gόρτσα απέρασαν τόσα χρόνια όσα;nothern
έκαμα απου μ bρώτ d δημουτικού ώς τ μέσ απ του γυμνάσιου ;nothern
Κάθι χρόνου καθώς τράνιβα κατάφιρνα σιγά σιγά κι πατούσα ένα ένα όλα τα;nothern
κλουνάργια τζ gουρτσιάς Πρώτα τα χαμbιλά κι τα ίσια ύστιρα τα λουξά κι στουμ;nothern
bάτου τα ψηλότιρα κι τα ουρθά ;nothern
Ζd gουρτσιά δέν ανέβινα μούνgι τουν Αύγουστου Απ τα ιτότι π τα κατάφιρα;nothern
να γραπατσουθώ ουπανουθό τς για πρώτ φουρά γίνgιν γιατιμένα κάτ σάν;nothern
gαταφύγιου Πού μ έχανις πού μ ήβρισκις ουπάν ζd gουρτσιά ;nothern
Είχα ένα μέρους π τινdώνουμαν τα μισ μέργια Είχα άλλου μέρους π ;nothern
κάθουμαν κι δγιάβαζα Είχα μέρους απ όπ κυνηγούσα τα σπουρλίτχια μι τα;nothern
ταν τστάργια Είχα μέρους π κάθουμαν κι τηρούσα πχιός απιρνούσιν απ του;nothern
gαλdιρίμ ;nothern
Φρουσίτα τ Κουστανdούλ όνdας έφκιανιν ηλιουθιραπεία μι σιόρτ ουπάν σ ένα;nothern
σιδιρέινου κριβάτ π τούχιν ανιβάσ ου Κουστανdούλτς ουπάν στ σκιπή απου;nothern
λαμαρίνις στ αχούρ πούχιν η μάνα τ για τα γιλάδγια ;nothern
Ουπάν ζd gουρτσιά ανέβινα πάλι όνdας μι κυνηγούσιν η Στιργιανή μι ν;nothern
gουτάλα άμα έφκιανα καμνιά μουζαβιργιά κι δέ μbουρούσιν να μι φτάσ ;nothern
Ικεί ουπάν κρύβουμαν κι τς νύχτις όνdας έπιζάμι τζιβουτό μι του Χαριλάκ τς ;nothern
Τζάρινας του ν Νίκου τς Αθηναίας ν Gαίτη τς Ούρδινας κι τ Λέν d Γκατζιαρίνα ;nothern
Στα κοζανίτικα Αδουκιούμι α π για τον ειδικό σύνδεσμο πως απ δές τη σχετική;nothern
υποσημείωση στην ενότητα 3 3 ;nothern
Στα κοζανίτικα απου μ bρώτ απ του δημουτικό ώς τ μέσ απ του γυμνάσιου ;nothern
Στα κοζανίτικα Πάσα χρουνιά κάθι χρόνουν ;nothern
Στην ανάγνωση της 20 11 2014 απούχιν ;nothern
Στα κοζανίτικα μι τ χλιάρα ;nothern
Κάθι άνοιξ η gουρτσιά μας χιουνίζουνdαν Μουσκουβουλούσιν ου τόπους;nothern
αλόυρα κι βούιζαν οι μιλίσσις Ώσπου ναρθεί η Πασχαλιά τα gόρτσα είχαν δέσ κι;nothern
